stationNumber,slope,lowBound,hightBound,slopeInt,meanWind,mw1990,mw2017,pw1990,pw2017
972700-99999,-0.44061302681992554,-0.5991963831548129,-0.28202967048503813,-1,22.142857142857142,33,19,190,168
634600-99999,0.2569786535303814,0.106492794218424,0.4074645128423388,1,14.75,11,18,248,269
671610-99999,-0.6871921182266091,-1.161324228617671,-0.21306000783554713,-1,28.821428571428573,40,36,229,211
477890-99999,-0.15106732348112054,-0.21974038426759845,-0.0823942626946426,-1,34.214285714285715,34,32,223,305
967810-99999,0.07033388067870858,-0.1682986742761912,0.30896643563360837,0,27.25,26,26,344,289
614370-99999,-1.0060207991242631,-1.6643704986344678,-0.3476710996140585,-1,31.071428571428573,44,24,30,35
783334-99999,-0.18719211822660264,-0.39653425188057106,0.022150015427365777,0,48.214285714285715,52,48,90,91
450110-99999,0.4386973180076646,0.1481073873193946,0.7292872486959345,1,42.535714285714285,31,43,57,59
478070-99999,-0.019157088122605193,-0.07510149600603225,0.036787319760821856,0,27.928571428571427,29,28,352,342
354260-99999,0.1592775041050961,0.015291872241184667,0.30326313596900756,1,26.142857142857142,28,30,217,225
654690-99999,-0.34537493158183047,-0.5201700182965074,-0.17057984486715352,-1,17.142857142857142,25,13,236,232
566510-99999,-0.09605911330049202,-0.20677863132414995,0.014660404723165904,0,29.107142857142858,33,27,260,244
874180-99999,-0.273672687465792,-0.4067710763728235,-0.14057429855876047,-1,21.0,28,24,143,140
722230-13894,-0.312534209085933,-0.4107276804757584,-0.21434073769610756,-1,32.57142857142857,42,31,94,119
173000-99999,0.09277504105090142,-0.07497918950497012,0.26052927160677297,0,32.67857142857143,28,34,347,347
427370-99999,-0.41105637657362093,-0.5804839982765632,-0.24162875487067867,-1,36.142857142857146,45,27,263,274
483790-99999,-0.2900930487137445,-0.34233148428210297,-0.23785461314538597,-1,6.357142857142857,8,4,176,47
727120-14607,-0.3672687465790936,-0.5175750259667189,-0.21696246719146828,-1,34.357142857142854,43,33,275,260
061040-99999,-0.1759715380405037,-0.2980438079196598,-0.0538992681613476,-1,41.67857142857143,47,43,248,236
561160-99999,0.1959496442255114,0.06757466623684652,0.32432462221417624,1,13.857142857142858,14,18,324,297
287220-99999,0.15462506841817575,-0.008455103717849966,0.31770524055420146,0,30.107142857142858,30,35,200,210
387500-99999,-0.28790366721401484,-0.4313759549275521,-0.14443137950047755,-1,29.428571428571427,35,35,298,311
763420-99999,-0.050903119868621366,-0.33654073846311894,0.23473449872587623,0,16.0,36,18,26,79
838110-99999,-0.08073344280240854,-0.13132063995041945,-0.03014624565439763,-1,11.892857142857142,14,10,84,123
253990-99999,-0.018609742747674518,-0.28670883905538774,0.2494893535600387,0,60.785714285714285,61,72,307,282
478240-99999,-0.3174603174603202,-0.39540440039474084,-0.2395162345258996,-1,14.642857142857142,21,12,276,289
916930-99999,-0.3420908593322474,-0.6700468766778667,-0.014134841986628233,-1,32.5,33,36,118,128
890530-99999,-0.30487137383690377,-0.7718466712982162,0.16210392362440856,0,96.14285714285714,91,89,326,294
116590-99999,0.11795292829775711,-0.018290884916396466,0.2541967415119107,0,42.82142857142857,40,46,233,277
535290-99999,0.06048166392994314,-0.1210003138632568,0.24196364172314308,0,26.035714285714285,28,31,285,312
356710-99999,0.3453749315818343,0.16773157403534847,0.5230182891283202,1,36.214285714285715,33,40,210,86
834420-99999,-0.2903667214012098,-0.3523625072599865,-0.22837093554243307,-1,8.75,11,6,216,81
852640-99999,-0.11302681992336963,-0.33573623555748044,0.10968259571074118,0,35.464285714285715,41,25,57,14
170560-99999,0.1767925561029027,0.04001565364922535,0.31356945855658,1,25.142857142857142,22,25,29,9
943600-99999,0.29529282977559657,0.16570479368733404,0.4248808658638591,1,7.321428571428571,8,12,133,117
943840-99999,-0.16940339354133366,-0.4260527832535595,0.08724599617089218,0,52.035714285714285,47,50,86,145
035413-99999,-0.02572523262177806,-0.20677149503008416,0.15532102978652804,0,44.714285714285715,53,51,233,227
295620-99999,0.16557197591681125,0.02824437669610419,0.3028995751375183,1,24.178571428571427,28,29,229,218
443580-99999,0.33935413245758433,0.14055563124031192,0.5381526336748568,1,30.785714285714285,25,36,318,297
339240-99999,-0.4258347016967789,-0.5593505265905685,-0.2923188768029893,-1,45.714285714285715,49,42,266,316
834240-99999,0.4638752052545191,0.2989421019006896,0.6288083086083486,1,20.964285714285715,11,27,74,82
423280-99999,0.07553366174055265,-0.20605309656417276,0.35712042004527805,0,27.071428571428573,18,23,234,230
919540-99999,-0.18445539135194883,-0.38925679365147986,0.020346010947582205,0,45.714285714285715,45,46,89,91
915570-99999,0.39928845101259597,0.24932728545649452,0.5492496165686974,1,25.678571428571427,22,33,106,106
714770-99999,-0.09742747673782925,-0.337523095014167,0.14266814153850846,0,75.85714285714286,70,70,186,151
948570-99999,-0.4540229885057545,-0.6686876270252042,-0.23935834998630479,-1,43.892857142857146,49,33,268,259
012900-99999,-0.1880131362890023,-0.2752325888975574,-0.1007936836804472,-1,45.67857142857143,47,47,130,91
723630-23047,0.028735632183910786,-0.06145741489614753,0.1189286792639691,0,57.964285714285715,60,58,206,196
679770-99999,0.14641488779419842,0.013199956406199281,0.27962981918219754,1,18.107142857142858,14,16,133,128
476260-99999,0.03119868637110293,-0.033217457601165803,0.09561483034337166,0,24.642857142857142,27,26,351,314
601500-99999,0.2687465790914051,-0.01652281369779246,0.5540159718806026,0,26.428571428571427,16,26,1,299
683120-99999,0.10317460317460175,-0.0804873452124153,0.2868365515616188,0,32.107142857142854,28,27,23,29
476310-99999,-0.009031198686366648,-0.08011985318098372,0.06205745580825042,0,40.964285714285715,46,42,26,330
466960-99999,0.6250684181718841,0.44757805280778784,0.8025587835359803,1,35.0,37,43,85,91
726886-24130,-0.06458675424192684,-0.1934902558912644,0.06431674740741072,0,30.642857142857142,32,32,335,338
342470-99999,-0.16776135741652948,-0.3525340801797381,0.017011365346679158,0,24.75,30,29,230,211
619860-99999,-0.8560481663930098,-1.3366700543440377,-0.37542627844198195,-1,61.92857142857143,69,57,118,101
726400-14839,-0.3341543513957323,-0.4249478043986982,-0.24336089839276637,-1,44.607142857142854,53,43,256,273
962530-99999,0.24521072796935017,0.09634512567354386,0.3940763302651565,1,19.5,14,28,242,278
579320-99999,0.09633278598795958,-0.023511975834063004,0.21617754780998216,0,11.357142857142858,10,13,67,128
070280-99999,-0.8615216201423246,-1.133670546896346,-0.5893726933883033,-1,57.214285714285715,66,44,239,260
309490-99999,0.486590038314188,0.33828325381205293,0.6348968228163231,1,12.071428571428571,11,24,313,304
408330-99999,0.25013683634373873,-0.046069722438762006,0.5463433951262395,0,32.214285714285715,32,34,271,286
788620-99999,-0.9652435686918593,-1.1636933365157558,-0.7667938008679629,-1,58.035714285714285,70,45,85,88
172400-99999,0.0010946907498647074,-0.2244386209182913,0.22662800241802072,0,18.071428571428573,20,15,95,84
011220-99999,-0.07115489874110892,-0.16715292750387123,0.024843130021653406,0,24.571428571428573,23,25,185,190
710814-99999,0.17624521072798083,-0.03415288570941072,0.3866433071653724,0,48.357142857142854,56,57,320,319
985260-99999,0.22577996715928572,0.027987293131049334,0.42357264118752214,1,16.035714285714285,19,26,143,139
122950-99999,0.08401751505199828,0.005072199405023917,0.16296283069897266,1,24.964285714285715,23,25,229,244
685240-99999,-0.14942528735633495,-0.5920104113676848,0.2931598366550149,0,32.5,21,26,266,280
879340-99999,-0.039682539682534546,-0.28998729954550306,0.21062222018043397,0,68.75,76,69,289,286
618180-99999,-0.6830870279146233,-1.0546775336581558,-0.3114965221710908,-1,20.571428571428573,30,16,155,277
949720-99999,0.4069512862616407,0.28750723477900514,0.5263953377442762,1,32.035714285714285,31,34,302,299
982230-99999,0.4696223316913064,0.3215514352193005,0.6176932281633123,1,26.142857142857142,23,28,340,3
711230-99999,0.24521072796935617,0.16092926242126906,0.3294921935174433,1,34.714285714285715,36,38,240,249
475490-99999,0.006841817186642063,-0.07857274616596198,0.0922563805392461,0,34.32142857142857,31,34,245,246
719060-99999,-0.10262725779967033,-0.22693402075384278,0.021679505154502135,0,38.964285714285715,44,41,265,287
035900-99999,-0.2788724685276442,-0.37224705501640787,-0.18549788203888054,-1,48.17857142857143,53,47,245,257
479276-99999,0.036124794745487854,-0.0602076228285776,0.13245721231955332,0,72.78571428571429,75,73,71,55
037400-99999,-0.1762452107279711,-0.2870222067660314,-0.06546821468991083,-1,43.785714285714285,47,38,235,240
844550-99999,0.4975369458128153,0.4152269520387908,0.5798469395868399,1,7.357142857142857,1,15,356,16
040180-16201,0.12671045429666228,-0.0520714742246402,0.30549238281796476,0,66.39285714285714,64,65,103,114
763230-99999,-0.0793650793650802,-0.21451452470594065,0.055784365975780265,0,16.571428571428573,18,18,140,337
727970-94240,-0.2148330596606446,-0.35143445709173715,-0.07823166222955205,-1,24.678571428571427,33,25,198,185
117100-99999,0.16803503010399518,0.027246881150192692,0.30882317905779766,1,43.642857142857146,38,42,282,287
537640-99999,-0.05692391899288626,-0.14686087754994348,0.03301303956417094,0,21.428571428571427,21,20,339,327
471520-99999,0.1239737274220071,0.029379735414038127,0.21856771942997608,1,21.107142857142858,22,23,0,334
724390-93822,-0.2337164750957847,-0.33525760155061013,-0.13217534864095923,-1,41.285714285714285,49,41,211,232
837210-99999,-0.23672687465792203,-0.48116153515818727,0.0077077858423432455,0,43.17857142857143,35,41,125,115
949760-99999,nan,nan,nan,0,19.62962962962963,nan,17.0,nan,296.0
260940-99999,-0.13546798029556914,-0.1848680814842869,-0.08606787910685136,-1,21.964285714285715,23,20,231,212
718170-99999,-0.12835249042146096,-0.3128238017679905,0.05611882092506859,0,49.392857142857146,47,47,271,274
285060-99999,-1.4778325123152913,-1.9513961638155006,-1.004268860815082,-1,32.142857142857146,52,24,228,217
946230-99999,0.10919540229884855,-0.14924302887401614,0.36763383347171325,0,27.607142857142858,22,28,290,146
444740-99999,-0.16940339354132797,-0.27762709235773253,-0.061179694724923406,-1,6.678571428571429,8,2,159,107
297120-99999,-0.8240284619595072,-0.9938175448604968,-0.6542393790585176,-1,39.392857142857146,51,29,207,213
442590-99999,0.28489326765189515,0.15407727668959337,0.41570925861419694,1,34.392857142857146,34,41,320,289
723085-13750,-0.21237000547345453,-0.3420377576890843,-0.08270225325782479,-1,41.857142857142854,47,40,257,299
600200-99999,0.09578544061302918,-0.007937299575445395,0.19950818080150376,0,22.285714285714285,22,28,345,15
036580-99999,0.08949096880131707,-0.003895609041283596,0.18287754664391775,0,38.107142857142854,39,38,232,214
723120-03870,-0.405035577449375,-0.5155353489382537,-0.29453580596049633,-1,29.5,37,27,258,240
486200-99999,-0.06431308155446269,-0.16021863807180337,0.03159247496287797,0,12.035714285714286,12,11,256,281
011830-99999,0.08784893267652275,-0.02237081889991402,0.1980686842529595,0,33.892857142857146,36,35,167,164
710970-99999,0.8284072249589646,0.517438671561993,1.1393757783559362,1,62.035714285714285,55,67,358,35
913710-99999,-0.06540777230433403,-0.36577256186680407,0.234957017258136,0,50.32142857142857,41,46,71,118
919250-99999,0.10399562123700593,-0.0686860361019545,0.27667727857596636,0,27.5,31,27,97,79
476780-99999,-0.41817186644773613,-0.5379794519528268,-0.29836428094264544,-1,51.42857142857143,55,46,266,274
401550-99999,0.4707170224411603,0.2944810644660707,0.6469529804162499,1,34.0,20,41,264,302
722358-93919,-0.04187192118226696,-0.11667279660316422,0.032928954238630306,0,23.821428571428573,24,25,151,172
122700-99999,-0.17487684729064037,-0.2892597200934856,-0.06049397448779513,-1,35.535714285714285,41,34,261,253
942550-99999,0.39135194307607835,0.03518350157009231,0.7475203845820644,1,36.0,21,37,149,139
474330-99999,0.17487684729063943,0.0966458125846037,0.25310788199667517,1,30.107142857142858,24,31,272,258
825940-99999,-0.9917898193760515,-2.34789607766508,0.3643164389129774,0,61.642857142857146,62,53,96,91
577070-99999,0.16830870279146465,0.10195750889294089,0.2346598966899884,1,10.25,9,13,114,59
565860-99999,0.24001094690750574,0.14122170914135046,0.338800184673661,1,17.035714285714285,18,19,359,11
477400-99999,-0.06239737274220156,-0.1168337766856663,-0.007960968798736805,-1,33.357142857142854,34,33,313,299
839480-99999,-0.09824849480022313,-0.20562131795179553,0.00912432835134927,0,21.75,20,18,115,80
654670-99999,0.0867542419266557,-0.05151140066121743,0.22501988451452884,0,22.607142857142858,20,25,223,224
153500-99999,0.08128078817733925,-0.045566136019561276,0.20812771237423977,0,31.964285714285715,29,33,352,29
382220-99999,0.38505747126437756,0.2698501379534788,0.5002648045752763,1,12.178571428571429,12,17,31,112
401800-99999,0.07170224411603512,-0.12191680027936991,0.26532128851144016,0,34.57142857142857,30,38,261,285
725480-94910,-0.2304324028461956,-0.34270043682327245,-0.11816436886911874,-1,43.785714285714285,51,43,225,266
428090-99999,0.35084838533115137,0.20694257318722156,0.4947541974750812,1,14.285714285714286,12,25,161,206
028440-99999,0.5385878489326883,0.37402509759484004,0.7031506002705366,1,22.642857142857142,20,27,134,133
013040-99999,0.02654625068419314,-0.48316019323418635,0.5362526946025726,0,74.17857142857143,87,75,212,182
877740-99999,0.44745484400657937,0.21814435066703758,0.6767653373461211,1,30.035714285714285,30,41,271,284
616970-99999,-0.0892172961138551,-0.24254775356565372,0.06411316133794354,0,30.428571428571427,25,27,330,339
674030-99999,-0.10043787629994401,-0.36378286417589634,0.16290711157600835,0,12.678571428571429,17,13,98,104
837550-99999,0.2044334975369461,0.07228781808224463,0.3365791769916475,1,29.892857142857142,24,30,166,157
946810-99999,0.5046524356869246,0.24851758878449237,0.7607872825893569,1,36.42857142857143,28,38,259,272
403610-99999,-0.08182813355227564,-0.2249980093746135,0.06134174227006223,0,39.107142857142854,37,38,289,321
725130-14777,-0.44389709906951574,-0.5868839950085479,-0.30091020313048356,-1,31.071428571428573,41,29,250,274
470350-99999,-0.20963327859879896,-0.3963949646776086,-0.022871592519989326,-1,19.357142857142858,22,23,6,33
607200-99999,-0.16748768472906447,-0.2978901976459333,-0.0370851718121957,-1,29.357142857142858,34,26,292,291
722506-12959,-0.13382594417077126,-0.2437949608102846,-0.023856927531257927,-1,47.607142857142854,52,47,127,125
485830-99999,0.46469622331693,0.25307666400564255,0.6763157826282175,1,13.0,19,25,73,86
624200-99999,-0.37164750957855597,-0.5371861730288906,-0.20610884612822133,-1,22.642857142857142,20,20,342,336
718800-99999,0.0186097427476781,-0.11970527494333277,0.15692476043868897,0,23.714285714285715,28,27,194,195
033920-99999,0.08976464148877955,-0.024301867229108737,0.20383115020666784,0,55.5,53,55,224,229
837680-99999,0.17569786535303916,0.11014224024770779,0.24125349045837052,1,22.785714285714285,19,24,97,108
272520-99999,-0.04105090311987142,-0.13458164768766429,0.05247984144792146,0,29.142857142857142,27,30,224,219
674750-99999,-0.11548987411056716,-0.3682651358367323,0.137285387615598,0,40.214285714285715,39,36,95,109
850410-99999,0.39463601532567516,0.22456480031869644,0.5647072303326539,1,18.714285714285715,12,24,297,311
965050-99999,0.5662287903667322,0.4233571106243348,0.7091004701091297,1,10.25,6,18,73,243
507880-99999,0.23617952928298191,0.13143842633276395,0.3409206322331999,1,35.25,33,38,244,256
407320-99999,0.3171866447728522,0.08860064038464843,0.545772649161056,1,19.25,10,21,2,5
029810-99999,0.46688560481665053,0.024964510341434487,0.9088066992918666,1,70.07142857142857,69,77,244,241
948410-99999,-0.12999452654625526,-0.9070312920838592,0.6470422389913486,0,36.964285714285715,36,13,258,204
724510-13985,-0.203886152162014,-0.3318728627299167,-0.0758994415941113,-1,57.82142857142857,64,56,193,178
062800-99999,-0.6349206349206483,-1.2034757155040268,-0.06636555433726976,-1,45.214285714285715,49,41,237,234
416600-99999,0.600985221674884,0.2673350904045723,0.9346353529451956,1,41.142857142857146,32,47,246,252
314740-99999,0.4211822660098631,0.27542051145513136,0.5669440205645948,1,7.964285714285714,8,15,320,33
947410-99999,-0.07471264367815703,-0.2120037226181347,0.06257843526182064,0,26.178571428571427,33,27,269,299
339830-99999,0.01587301587301604,-0.09502060293558753,0.1267666346816196,0,45.214285714285715,45,46,284,334
725366-14825,0.17296113847838407,0.07042449282562735,0.2754977841311408,1,41.57142857142857,41,45,228,233
